,id_user,id_event,nama_event,lokasi,harga_tiket,durasi,timestamp,genre,nama_musisi,rating,lat,lng,id_event_organizer
16039,265,2981,Fantasy United Festival,7950,640511,1,1683849600,Dangdut,Bunga Citra Lestari,5.0,41.954,-87.727,126
16040,645,2044,The Enchanted Dollhouse,5967,230189,3,1673740800,Electronic,Dewa 19,5.0,33.422,-111.926,96
16041,965,1488,Remix Refest,5513,745575,3,1672963200,Indie,Kangen Band,5.0,34.183,-118.878,64
16042,1619,630,Megafest,3305,484377,1,1677369600,Rock,Bunga Citra Lestari,4.0,32.743,-117.182,189
16043,227,589,Echo Excitements,6667,517623,1,1679097600,Electronic,Naff,4.0,40.059,-80.6,96
16044,858,2549,Fast Spring Fortune Fest,6780,55850,3,1679270400,Rock,Kangen Band,5.0,38.02,-86.194,178
16045,1571,259,Forest Beats,9819,700438,2,1679702400,R&B,Element,2.0,39.717,-75.112,142
16046,1146,2708,Play The Music,8760,540094,1,1673740800,Dangdut,Naff,5.0,40.264,-75.805,123
16047,1780,2105,Tinkling Gettogether,8851,782562,4,1683504000,Dangdut,Kangen Band,5.0,32.131,-111.086,130
16048,1926,2725,Let it Play,9239,520942,3,1678838400,Rock,Repvblik,5.0,40.498,-74.429,184
16049,1804,545,Vibin’ Vivace,4920,360231,2,1682467200,Electronic,Kangen Band,4.0,35.686,-105.945,104
16050,226,1885,Musical Merriments,8068,140221,1,1678233600,Jazz,Nidji,5.0,33.605,-111.954,51
16051,1229,2790,The Christmas Carousel Festival,9616,358592,2,1682121600,Rock,Raisa,5.0,33.5,-86.795,177
16052,460,480,Crescendo Carousal,2449,219125,3,1680825600,Indie,Tulus,3.0,42.25,-72.563,73
16053,1010,1418,Karaoke Carousal,468,496760,4,1675641600,Electronic,Geisha,5.0,40.718,-73.97,93
16054,559,1747,Cosmopolitan Composition,6364,770859,1,1679356800,Indie,Vierra,5.0,39.992,-86.002,61
16055,750,1765,Beats Bacchanal,2562,356083,2,1680393600,Electronic,Vierra,5.0,33.834,-117.915,103
16056,2096,2091,Pop Vinyl,6102,276946,4,1675036800,Indie,Andra and The Backbone,5.0,40.303,-73.979,71
16057,211,825,HomeBound,7727,339281,1,1682812800,Rock,Raisa,5.0,38.677,-121.775,170
16058,650,149,Jakarta International Wedding Festival,4132,629158,3,1681516800,R&B,Sheila On 7,1.0,40.852,-73.898,145
16059,1037,17,Yogyakarta Batik Festival,5898,355396,3,1683936000,Indie,Payung Teduh,2.0,43.058,-89.527,81
16060,1158,2866,Expensive Liquor Lovers,4840,67956,3,1681171200,Rock,Kangen Band,5.0,41.956,-87.882,182
16061,1167,1816,Fresh Fest,3163,102449,1,1673222400,Rock,Gigi,5.0,34.092,-118.334,184
16062,1201,836,Jazz Halo,3825,743311,4,1673308800,Dangdut,Agnes Monica,5.0,29.652,-82.328,136
16063,1900,1458,Modulation,9507,427097,2,1679616000,Rock,Slank,5.0,-27.479,153.012,173
16064,1126,2505,All for Spring,9785,362130,2,1678320000,Pop,Noah,5.0,33.847,-118.369,199
16065,1939,1790,Loaded Down,7588,260954,3,1679184000,Rock,Sheila On 7,5.0,35.846,-86.397,187
16066,738,60,Jakarta International Wedding Festival,9888,275870,1,1680307200,R&B,Andra and The Backbone,1.0,30.411,-87.214,157
16067,1962,998,Escucha,3290,241570,1,1676851200,Electronic,Naff,5.0,-37.825,144.991,87
16068,746,120,Jakarta International Java Jazz Festival,2692,192289,3,1679702400,Indie,Isyana Sarasvati,1.0,41.966,-87.647,79
16069,1261,2160,Soundlicious,464,354923,2,1683504000,R&B,Andra and The Backbone,5.0,51.008,-114.068,159
16070,1401,1286,Audible Amusements,6214,766879,4,1676851200,Rock,Kangen Band,5.0,33.26,-111.975,186
16071,2059,1686,Catching Crescendo,9344,716760,4,1682812800,Indie,Kangen Band,5.0,49.106,-122.735,65
16072,1688,656,Versey Soirée,9180,725069,4,1683331200,Indie,Element,5.0,41.252,-95.852,58
16073,1284,2618,Vernal Fall Vibes Festival,4642,144639,4,1679961600,Indie,Gigi,5.0,44.57,-123.281,72
16074,1777,620,Rise Of The Rockers,7506,591228,1,1677974400,R&B,Naff,4.0,39.028,-94.574,151
16075,937,216,Catching Crescendo,8893,304407,4,1676764800,Rock,Sheila On 7,2.0,34.06,-118.345,170
16076,859,2231,Rodeo Queen,3792,634526,1,1679184000,Electronic,Padi,5.0,42.927,-78.877,102
16077,278,1867,Mustang Fiesta,6424,348619,2,1672876800,Indie,Element,5.0,29.661,-95.21,70
16078,456,2231,Rodeo Queen,4441,634526,2,1678665600,Electronic,HIVI!,5.0,41.003,-73.657,102
16079,1426,1558,Bello Bee,6169,751938,1,1681948800,Electronic,Naff,5.0,40.66,-74.121,91
16080,2099,2412,Posh Winter Ally Festival,8697,320218,3,1683936000,R&B,Gigi,5.0,34.182,-118.32,163
16081,479,2110,The Paddock,5071,238751,2,1682985600,Indie,Padi,5.0,37.336,-121.894,59
16082,701,1313,Crescendo Catchup,9195,208513,2,1682208000,R&B,Gigi,5.0,32.91,-96.693,162
16083,1551,1435,Taste Crusaders,9963,431669,2,1675728000,Indie,Andra and The Backbone,5.0,43.82,-79.231,76
16084,125,258,Amplify Me,2590,691279,2,1682640000,R&B,Bunga Citra Lestari,2.0,38.58,-121.495,165
16085,732,312,Lollapalooza,2556,496601,1,1682640000,R&B,Agnes Monica,2.0,39.872,-86.142,165
16086,408,1745,Wavemakers Music Fest,2195,377823,2,1675728000,Dangdut,Andra and The Backbone,5.0,40.391,-75.611,123
16087,1498,2098,Journey Begins Festival,6321,657972,1,1682726400,Rock,Ran,5.0,42.322,-83.014,179
16088,1910,880,Outdoor Amplitude,7112,298392,4,1680393600,Indie,Raisa,5.0,32.718,-117.162,60
16089,1846,239,Audio Excitements,5935,122725,3,1683331200,Rock,Kangen Band,2.0,40.836,-96.724,190
16090,193,2776,Raising Kids Family Festival,8435,714326,4,1678752000,Indie,Noah,5.0,37.767,-122.422,58
16091,732,604,Sing Along Shindig,3960,544656,1,1680739200,R&B,Kangen Band,3.0,34.419,-119.704,157
16092,1387,250,Fusion Boozin’,7958,341315,1,1679961600,Jazz,Vierra,2.0,44.938,-93.112,51
16093,1187,1006,Funk Binge,4569,518798,3,1683763200,Rock,Yovie and Nuno,5.0,44.981,-93.273,194
16094,2010,2845,Clone Channel Fest,5873,108425,1,1681084800,Rock,Noah,5.0,40.763,-111.889,169
16095,814,2445,The Summer Bod Festival,6516,92966,3,1678233600,Indie,Armada,5.0,47.389,-122.3,68
16096,1108,2671,Carnival Capsule,8357,433287,4,1673913600,Electronic,Naff,5.0,33.847,-117.944,101
16097,2035,2510,Blossoming Cheers of Spring,7897,659636,4,1679616000,Dangdut,Gigi,5.0,40.734,-122.941,128
16098,425,2745,Sing and Dance Music Lifestyle,2831,322741,2,1675209600,Rock,Element,5.0,31.991,-87.294,181
16099,249,1954,Beatnik Summer Festival,8493,105140,3,1683676800,Electronic,Repvblik,5.0,33.971,-118.419,95
16100,1409,1996,Boozy Beats,8796,172679,1,1676505600,Electronic,Tulus,5.0,35.085,-106.655,109
16101,549,618,Funk Savage,7010,75423,1,1675036800,R&B,Kangen Band,4.0,37.688,-97.335,165
16102,755,544,Frequency Funtimes,4661,797858,4,1676764800,Pop,Slank,4.0,42.352,-71.117,200
16103,124,1968,Sloppy Symphony,4082,220814,1,1681257600,Dangdut,Nidji,5.0,47.884,-114.029,126
16104,323,837,Jazz Ja,2344,363320,3,1673827200,Dangdut,Bunga Citra Lestari,5.0,47.615,-122.205,138
16105,1836,2254,Kpop Music Festival,8431,545221,1,1675209600,R&B,HIVI!,5.0,40.713,-73.607,147
16106,451,1362,Folkloric Function,4241,611554,4,1673136000,Dangdut,Sheila On 7,5.0,40.215,-74.709,130
16107,96,1952,Come One Come Festivall,8287,267653,3,1681948800,Dangdut,Vierra,5.0,42.139,-80.06,123
16108,59,872,Mystic Fortune,7561,284638,2,1676678400,Rock,Slank,5.0,33.544,-82.131,177
16109,346,1318,Joyous Jukebox,4580,338715,1,1676851200,R&B,HIVI!,5.0,34.073,-118.267,165
16110,921,1697,Timestamp,5881,89744,1,1683072000,R&B,Slank,5.0,35.709,-96.764,156
16111,336,2044,The Enchanted Dollhouse,3392,230189,1,1677110400,Electronic,Raisa,5.0,33.793,-84.368,96
16112,854,451,Funk Binge,7014,519430,4,1683417600,Dangdut,Geisha,3.0,30.101,-81.746,133
16113,386,1291,Sound Shindig,993,459672,3,1680134400,Dangdut,Padi,5.0,52.132,-106.667,127
16114,1224,110,Yogyakarta International Arts Festival,8050,599727,2,1678233600,Electronic,HIVI!,1.0,33.494,-117.15,101
16115,267,1112,Rate of Resonance,6062,83382,1,1672963200,Indie,Kangen Band,5.0,34.091,-118.37,67
16116,610,848,Loaded Down,1671,680368,1,1682380800,Jazz,Bunga Citra Lestari,5.0,39.738,-104.991,53
16117,113,1962,Musolaza,2357,242059,4,1681430400,Pop,Kangen Band,5.0,42.382,-83.095,199
16118,1071,430,Rock In Rio,1894,638827,4,1681171200,Rock,Dewa 19,3.0,43.717,-79.593,183
16119,1579,1802,BabyBackBeats,5960,237197,2,1680652800,Dangdut,Gigi,5.0,43.654,-70.264,119
16120,1555,664,Pop Timbre,270,796123,1,1683331200,Electronic,Geisha,4.0,36.519,-119.541,92
16121,605,2344,The World of Chefs,5504,603629,3,1677110400,R&B,Agnes Monica,5.0,34.763,-92.358,159
16122,914,1242,Boozy Beats,7751,492456,1,1678492800,R&B,HIVI!,5.0,28.065,-82.57,144
16123,1103,1036,Hillside Music Festival,4628,498263,4,1677974400,R&B,Agnes Monica,5.0,37.058,-120.833,142
16124,1583,2881,It’s A Wine Festival,4232,247670,1,1672617600,Electronic,Repvblik,5.0,41.768,-72.566,99
16125,1876,265,Sonix Sounds,127,311028,1,1677715200,R&B,Gigi,2.0,39.099,-94.584,155
16126,1782,140,Indonesia International Furniture Expo,2426,687745,2,1672617600,R&B,Vierra,1.0,39.525,-119.809,144
16127,1258,2273,Puppies Galore Festival,7075,767020,2,1679011200,Electronic,Raisa,5.0,29.752,-95.354,108
16128,349,1907,ForeverFree Festival,3922,617950,3,1673481600,Indie,Kangen Band,5.0,40.75,-73.985,56
16129,1482,898,River Valley Festival,1355,380998,4,1677196800,Rock,Sheila On 7,5.0,40.057,-82.972,171
16130,1883,1419,495+ Catchy DJ Slogans and Taglines (Huge list),2065,597142,4,1679184000,Dangdut,Element,5.0,29.211,-99.787,124
16131,554,2671,Carnival Capsule,6665,433287,2,1672531200,Electronic,Andra and The Backbone,5.0,32.94,-97.078,101
16132,1302,492,Cosmos Cassette,4631,386226,3,1673740800,Indie,Kangen Band,4.0,38.244,-85.52,59
16133,1832,2869,Shivering Cold Wine,1299,603778,2,1681689600,Pop,Andra and The Backbone,5.0,40.718,-73.941,196
16134,1276,855,Metered Muse Fest,6050,763608,1,1680307200,R&B,Geisha,5.0,29.949,-90.066,154
16135,866,1405,Acoustic Events,9693,520702,3,1683849600,R&B,Kangen Band,5.0,41.91,-70.8,155
16136,1836,20,Bali Kite Festival,2068,157564,2,1676332800,Indie,Padi,1.0,29.735,-95.573,70
16137,1905,2681,Rose Creek Festival,6442,773846,2,1683072000,R&B,Gigi,5.0,40.756,-73.968,160
16138,1107,872,Mystic Fortune,5803,284638,4,1676764800,Rock,Geisha,5.0,46.875,-113.993,177
16139,1723,480,Crescendo Carousal,3816,219125,1,1681516800,Indie,Repvblik,3.0,38.031,-78.482,73
16140,1683,2416,Steady Winter Ville Festival,6657,666781,1,1683504000,Dangdut,Isyana Sarasvati,5.0,-37.815,144.965,127
16141,435,1002,Fiesta Fest,9895,524725,4,1677456000,Dangdut,Raisa,5.0,42.08,-78.479,123
16142,500,365,Melodious Affairs,8294,782493,4,1679702400,Indie,Vierra,3.0,41.316,-72.931,68
16143,243,1302,Hippy Harmonica,5344,676471,4,1673308800,Electronic,Naff,5.0,39.477,-106.045,105
16144,725,1135,Sound Freedom,3203,396923,4,1678060800,Electronic,Raisa,5.0,-37.794,144.985,93
16145,1645,2985,Halo Fantasy Festival,5616,450985,2,1672617600,Rock,Sheila On 7,5.0,46.237,-63.126,187
16146,1373,2744,Music Town Festival,1920,398088,4,1680652800,R&B,Element,5.0,37.767,-122.403,161
16147,979,44,Indonesia Fashion Week,7081,658419,4,1682812800,Electronic,Agnes Monica,1.0,-42.875,147.317,97
16148,724,1199,Jingle Juices,5182,108376,3,1677283200,Rock,Andra and The Backbone,5.0,40.396,-80.035,183
16149,785,11,Jakarta International Film Festival,8267,680121,2,1676419200,Indie,Raisa,1.0,40.048,-111.657,61
16150,1451,149,Jakarta International Wedding Festival,3522,629158,3,1681689600,R&B,Repvblik,1.0,38.635,-90.224,145
16151,1678,2450,Summer Surfing Festival,3525,139459,4,1674950400,R&B,Padi,5.0,46.731,-117.162,142
16152,256,2520,Spring Angels Annual Festival,5523,155375,1,1674259200,R&B,Padi,5.0,33.832,-117.94,154
16153,1642,2655,Atomic Jazz Festival,5638,468225,3,1682208000,R&B,Nidji,5.0,40.744,-73.91,144
16154,1578,2632,Lavender Pasture,4561,212016,2,1672963200,Electronic,Isyana Sarasvati,5.0,34.063,-117.164,104
16155,319,1745,Wavemakers Music Fest,4484,377823,3,1681171200,Dangdut,Payung Teduh,5.0,35.26,-81.128,123
16156,1118,1596,Naughty Notes,9120,661979,2,1674691200,Electronic,Padi,5.0,39.188,-106.819,97
16157,59,1170,Euphonic Entertainment,7311,605896,3,1684022400,Electronic,Bunga Citra Lestari,5.0,39.754,-104.991,102
16158,2074,1713,Unbottle,6581,336273,3,1676419200,Dangdut,Element,5.0,45.49,-122.637,130
16159,1372,2672,The Carnival Tribe,6518,164398,3,1681516800,R&B,Tulus,5.0,27.807,-97.394,144
16160,1638,277,Lyrical Land,6707,758302,2,1680480000,Rock,Gigi,2.0,29.039,-80.899,173
16161,1861,1460,Tunes and Treats,1590,461259,1,1681084800,Rock,Nidji,5.0,-28.072,153.417,178
16162,268,2658,Fever Festival,9517,421801,3,1675382400,Electronic,Bunga Citra Lestari,5.0,34.078,-118.263,87
16163,1851,2442,Yellow Polka Dots Bikini Summer Fest,9311,586630,2,1682467200,Electronic,Ran,5.0,41.969,-87.658,94
16164,1385,2527,Spring Love Festival,9105,463111,4,1673395200,Rock,Bunga Citra Lestari,5.0,36.105,-80.257,188
16165,108,527,Modulation,355,588303,1,1675900800,Dangdut,Element,3.0,34.139,-118.024,125
16166,1922,962,Ame Entertain,1540,170512,1,1682208000,R&B,Geisha,5.0,37.763,-122.422,162
16167,403,1267,Symphony Society,6345,99894,3,1675123200,Rock,Vierra,5.0,39.689,-75.748,188
16168,134,1163,YOLO Music,4880,615315,1,1672531200,Rock,Isyana Sarasvati,5.0,34.172,-118.333,170
16169,788,2910,For All Wine Lovers Festival,2880,233232,1,1680480000,Electronic,Geisha,5.0,33.787,-118.113,89
16170,1301,3025,Ropes of Fantasy Kingdom,8464,588068,1,1682208000,Indie,HIVI!,5.0,40.664,-73.699,56
16171,103,2116,Margarita Medley,3801,81909,4,1683072000,Rock,Kangen Band,5.0,39.084,-94.596,191
16172,1356,2291,Roll the Cheese Festival,754,138357,1,1674000000,Rock,HIVI!,5.0,41.235,-73.985,181
16173,1773,2432,A Sugary Summer Fest,4175,401102,1,1683072000,Rock,Dewa 19,5.0,48.423,-123.362,188
16174,1420,2179,Cosmos Concerto,5103,790062,1,1678752000,Indie,Element,5.0,37.489,-122.234,78
16175,373,820,Hell on Earth,5624,499884,1,1678838400,Electronic,Agnes Monica,5.0,41.29,-73.921,109
16176,1689,932,Timestamp,9471,157429,1,1675036800,Electronic,Raisa,5.0,41.814,-71.421,108
16177,2066,1566,Chorus Carousal,3570,794721,1,1681776000,Rock,Sheila On 7,5.0,38.111,-122.27,178
16178,319,2500,Keep Us United Spring Festival,2190,117330,3,1674518400,Jazz,Ran,5.0,40.836,-73.064,51
16179,1857,331,Beats For Breakfast,3730,207679,1,1673740800,Jazz,Andra and The Backbone,2.0,41.648,-83.523,51
16180,1066,2108,Festival Formen,6964,437323,4,1676246400,Rock,Gigi,5.0,48.751,-122.477,176
16181,1882,1061,Loaded Down,8272,375209,4,1683244800,Rock,Gigi,5.0,-31.947,115.855,179
16182,275,1829,Summer Sounds,6615,359738,1,1680652800,Electronic,Ran,5.0,35.581,-97.564,105
16183,711,1564,Silveriness Soirée,3532,265710,3,1674259200,R&B,Bunga Citra Lestari,5.0,45.129,-92.436,163
16184,1405,1102,Pop Timbre,8372,609910,4,1680998400,R&B,Repvblik,5.0,41.768,-71.392,155
16185,219,2467,Summer Hole Festival,1433,655946,2,1678492800,Rock,Repvblik,5.0,40.715,-73.951,172
16186,1099,1404,Rambling Raveup,1355,128004,2,1679529600,R&B,Gigi,5.0,37.426,-122.144,144
16187,647,1195,Cosmos Concerto,5920,648186,1,1678060800,Indie,Noah,5.0,40.743,-73.951,63
16188,888,2972,Grounded Fantasy World Fest,5664,270698,3,1675814400,R&B,Dewa 19,5.0,39.037,-77.409,144
16189,1071,1533,Dance Heroic,9747,279192,1,1679443200,R&B,Gigi,5.0,42.68,-88.276,159
16190,1357,2388,Braving The Snow Festival,705,627648,4,1672963200,Electronic,Vierra,5.0,34.1,-118.325,91
16191,809,1559,Headbangers Fest,4248,266850,4,1675900800,R&B,Naff,5.0,42.504,-70.89,148
16192,125,1646,Busking Planet Sounds,9521,326438,1,1683417600,Jazz,Raisa,5.0,32.749,-117.129,53
16193,1329,185,Bali International Jazz Festival,781,599530,4,1672963200,Indie,Repvblik,1.0,45.334,-79.206,66
16194,816,2349,Seasons of Eggs Festival,8464,200653,1,1676332800,Rock,Isyana Sarasvati,5.0,33.777,-84.268,186
16195,1507,1217,Bouncy Bacchanal,5039,206912,3,1677456000,R&B,Repvblik,5.0,40.757,-111.94,163
16196,499,2666,The Kingdom Bay,377,407630,3,1681603200,Indie,Kangen Band,5.0,31.546,-97.125,61
16197,1048,2627,Steak it Up,5902,418539,4,1672963200,Rock,Payung Teduh,5.0,41.817,-71.387,181
16198,858,1081,Mystic Fortune,8763,322085,2,1676592000,Electronic,Element,5.0,30.047,-90.691,102
16199,697,115,Jakarta Toys & Kids Expo,7558,748255,1,1679011200,Jazz,Repvblik,2.0,34.477,-117.29,53
16200,1604,2916,Drink Up Wine Festival,4646,684096,4,1674864000,Electronic,Slank,5.0,35.686,-105.941,97
16201,708,3013,Fantasy Life Festival,5946,313315,3,1673740800,Electronic,Payung Teduh,5.0,35.846,-86.397,96
16202,988,3022,Planet Fantasy Hub Festival,8473,668499,3,1683590400,Dangdut,Padi,5.0,38.881,-104.758,120
16203,1235,1087,Noise Ignition,6781,186294,1,1679356800,Dangdut,Padi,5.0,37.601,-120.852,126
16204,400,2193,Music Talent Festival,655,90755,1,1683763200,Jazz,Dewa 19,5.0,25.793,-80.144,54
16205,1578,1129,SeeTheLight,8953,711508,3,1675641600,Dangdut,Repvblik,5.0,40.213,-74.758,139
16206,794,1900,Blackbox Music Festival,7790,100647,2,1677715200,Indie,Agnes Monica,5.0,43.102,-77.442,59
16207,331,2784,Get the Family Grip Festival,133,504284,2,1676592000,R&B,Gigi,5.0,34.027,-118.468,147
16208,724,2427,Snowing And Beyond,5666,551621,3,1673913600,Pop,Raisa,5.0,47.615,-122.316,200
16209,1155,2322,Burger Buns Fair,5491,459866,3,1679356800,Electronic,Tulus,5.0,-37.799,144.981,100
16210,2088,2518,Blossoming Blooms Spring Festival,4393,795099,2,1681344000,Electronic,Vierra,5.0,40.579,-86.666,103
16211,1415,815,Groove and Soothe,3093,367249,1,1680134400,Rock,Armada,5.0,45.478,-122.699,170
16212,1524,292,Funknest,6975,403641,2,1678060800,Dangdut,Judika,2.0,39.782,-84.064,136
16213,1614,59,Jakarta International Property Expo,6481,279152,4,1682467200,R&B,Agnes Monica,1.0,42.44,-76.498,151
16214,936,1323,Taste of Tempo,997,783538,2,1677110400,Indie,Element,5.0,46.718,-92.089,71
16215,179,1499,Party Parade,4284,436548,4,1681689600,Electronic,Isyana Sarasvati,5.0,32.709,-117.087,95
16216,1576,289,Karaoke Catch Up,6900,380006,2,1674950400,Indie,Andra and The Backbone,2.0,39.879,-76.696,67
16217,154,2501,The Spring Event,2082,93245,4,1682467200,Indie,Element,5.0,-32.942,151.658,69
16218,251,1516,Peace and Parabellum,7476,733903,3,1673395200,R&B,Sheila On 7,5.0,40.721,-73.988,140
16219,1482,1234,Gypsy Gettogether,1252,91423,2,1680652800,Indie,Naff,5.0,42.362,-71.099,60
16220,1489,2326,Cupcake Feast,9837,692336,2,1677628800,Electronic,Kangen Band,5.0,25.964,-97.509,104
16221,111,1802,BabyBackBeats,1423,237197,3,1672963200,Dangdut,Raisa,5.0,32.749,-117.129,119
16222,407,1153,Verb Jubilee,8063,490429,3,1683763200,Dangdut,Geisha,5.0,42.246,-73.782,133
16223,1636,2346,Taste Of the Gods,6864,778227,3,1677801600,Electronic,Armada,5.0,30.476,-84.29,84
16224,2040,1885,Musical Merriments,4108,140221,2,1675728000,Jazz,HIVI!,5.0,44.564,-80.945,51
16225,1539,1568,Boozy Bounce,8860,718204,3,1677024000,R&B,Element,5.0,32.922,-117.123,162
16226,940,619,Mimosa Medley,1891,287487,3,1672963200,Pop,Geisha,5.0,43.195,-123.358,196
16227,866,1071,Muted Techno,7419,769093,3,1673308800,R&B,Slank,5.0,-27.561,151.956,142
16228,123,891,Quantum Rock Music Festival,1235,285257,1,1677456000,R&B,Ran,5.0,39.166,-86.528,152
16229,228,51,Jakarta International Film Festival,5507,716437,3,1672876800,Indie,Raisa,1.0,34.011,-85.26,71
16230,1569,1822,Fest Kingdom,2101,372320,2,1678060800,Jazz,Sheila On 7,5.0,34.048,-118.25,55
16231,1113,1758,Lovebound,5208,159647,3,1673049600,Electronic,Repvblik,5.0,39.949,-75.149,84
16232,820,146,Bali Arts Festival,2843,299972,4,1673568000,Dangdut,Sheila On 7,1.0,43.647,-79.407,117
16233,1021,1804,Headline Music Fest,587,510637,1,1674345600,R&B,Judika,5.0,37.972,-122.52,157
16234,385,2018,Good Vibez,2628,748490,2,1682812800,Electronic,Raisa,5.0,44.171,-88.465,109
16235,1379,2296,Scrambled Eggs Festival,6124,116030,1,1677283200,Rock,Dewa 19,5.0,33.538,-111.883,183
16236,1108,2156,Pulsify Fest,8567,376709,3,1673568000,Electronic,Padi,5.0,36.845,-75.975,103
16237,833,2801,Merry Christmas Trove Festival,4701,479067,3,1673222400,Dangdut,Armada,5.0,-31.939,115.842,131
16238,1215,1748,Culture Carol,4509,360834,2,1683936000,Indie,Payung Teduh,5.0,32.749,-117.129,74
16239,653,2807,Stage Rock Revolution,4592,311847,4,1677456000,Rock,Raisa,5.0,42.294,-71.307,170
16240,1863,927,The Discovery Trail,6122,647792,1,1676851200,Rock,Dewa 19,5.0,49.386,-121.435,179
16241,933,19,Indonesia Fashion Week,4460,122298,4,1680480000,Electronic,Element,1.0,42.34,-71.089,90
16242,279,1207,Chorus Catchup,7591,391572,4,1681257600,Dangdut,Element,5.0,26.701,-80.04,119
16243,223,858,Moonlight Beats,654,528201,1,1679875200,Rock,Isyana Sarasvati,5.0,41.128,-73.714,170
16244,1940,200,Symphony Shindig,5250,615564,4,1680393600,Indie,Kangen Band,2.0,40.368,-82.394,59
16245,845,521,Starchilds,5976,95934,2,1683763200,Jazz,Kangen Band,3.0,36.004,-78.9,53
16246,1959,2960,Creative Visionaries Festival,1837,379165,2,1678320000,R&B,Isyana Sarasvati,5.0,41.881,-87.736,149
16247,684,2687,Food Picasso Carnival,5900,537851,2,1672704000,Indie,Padi,5.0,35.213,-80.836,61
16248,831,594,Jingle Juices,4720,73763,3,1681516800,Rock,HIVI!,4.0,39.731,-104.986,169
16249,800,269,Vodka Volume,933,612306,4,1680739200,R&B,Nidji,2.0,36.187,-94.119,143
16250,217,389,Harmonious Society,2902,537319,2,1673827200,Indie,Tulus,3.0,34.061,-118.446,68
16251,561,2659,Creative Carousel,8647,752932,2,1673827200,Electronic,HIVI!,5.0,38.277,-122.036,86
16252,144,2867,Liquor Forever Wine Fest,818,672188,4,1682812800,Rock,Naff,5.0,40.72,-73.988,186
16253,962,335,Boozy Musicology,2622,454256,3,1675728000,Electronic,Kangen Band,2.0,41.926,-87.65,88
16254,458,2302,Music Divine,8650,295430,4,1681516800,Jazz,Ran,5.0,41.844,-89.483,54
16255,270,2319,Cows & Sheep Festival,4714,700197,1,1680739200,Electronic,Andra and The Backbone,5.0,33.852,-117.555,109
16256,1420,901,Root Music Events,8610,338433,3,1678838400,Indie,Raisa,5.0,40.573,-74.493,77
16257,319,2378,Freezing Winter Breeze Festival,414,74155,1,1675814400,Electronic,Sheila On 7,5.0,33.814,-118.35,93
16258,1765,1004,FunkPrism,1617,487537,1,1673654400,Electronic,Kangen Band,5.0,38.26,-122.054,96
16259,1250,776,Dance Platinum,2627,292293,3,1675900800,Indie,Kangen Band,5.0,40.837,-96.736,67
16260,1254,1097,Pop Vinyl,6779,585822,1,1683936000,Indie,Raisa,5.0,38.578,-121.491,64
16261,1748,1449,Spread the Word,5271,493548,2,1672617600,Indie,Padi,5.0,25.822,-80.321,73
16262,1186,2632,Lavender Pasture,2204,212016,1,1682640000,Electronic,Geisha,5.0,42.916,-78.877,104
16263,1153,2287,Festival of Youth,2626,723022,2,1679270400,Indie,Ran,5.0,40.393,-74.237,72
16264,1370,2477,Water & Sun Summer Festival,5654,624893,3,1673568000,Pop,Repvblik,5.0,49.165,-123.942,198
16265,889,966,AudioWaves Festival,2614,196120,3,1674950400,Rock,Kangen Band,5.0,41.487,-81.73,187
16266,503,2848,Going Loco For Locals,959,682710,4,1680566400,Indie,Armada,5.0,29.73,-95.392,79
16267,1548,2789,Christmas Empire Festival,9132,143666,3,1683849600,Rock,Judika,5.0,40.155,-75.221,183
16268,1219,2861,All About Red Wine Festival,663,681131,3,1675123200,Indie,Slank,5.0,42.368,-71.102,56
16269,1537,1894,Under The Tent,5185,88261,4,1673308800,Electronic,Repvblik,5.0,34.092,-118.334,87
16270,389,1178,Jukebox Jamboree,8882,693675,1,1682985600,Dangdut,Element,5.0,33.746,-117.87,117
16271,1454,265,Sonix Sounds,8930,311028,2,1674432000,R&B,Isyana Sarasvati,2.0,33.958,-83.377,155
16272,912,2014,Chord Battle,8292,210564,2,1679788800,Rock,Isyana Sarasvati,5.0,39.944,-83.042,181
16273,1898,241,Musical Madness,8712,453013,2,1673740800,Dangdut,Vierra,2.0,39.77,-104.904,128
16274,865,758,Bingo and Bowls,2937,197401,3,1683417600,Dangdut,Repvblik,5.0,40.733,-74.01,138
16275,382,2902,Wine All-Star Festival,2773,715210,4,1679961600,Electronic,Bunga Citra Lestari,5.0,36.723,-120.061,107
16276,1802,669,Orchestral Occasions,1395,414571,3,1679356800,Rock,Padi,4.0,40.729,-73.992,192
16277,484,1662,Euphony Affairs,171,776411,4,1681171200,Electronic,Slank,5.0,33.637,-112.329,89
16278,289,2835,Ague Lover Fest,7484,361497,2,1677024000,Rock,Isyana Sarasvati,5.0,33.13,-117.165,181
16279,979,363,Boozy Notes,3775,217399,3,1679529600,Indie,Kangen Band,3.0,40.718,-73.985,57
16280,2018,1912,Twilight Tandoor,6164,683112,2,1676332800,Dangdut,Kangen Band,5.0,33.597,-112.201,121
16281,331,2532,Lion Dance Spring Festival,7036,333711,4,1678060800,Dangdut,Andra and The Backbone,5.0,34.71,-92.343,113
16282,573,1718,Amusement Encore,6898,752262,1,1683504000,Rock,Isyana Sarasvati,5.0,36.996,-122.059,176
16283,1567,2634,The Exclusive Invite,4705,292716,4,1674518400,Indie,Tulus,5.0,43.134,-72.444,76
16284,605,429,Shots Of Sound,5441,230233,2,1682553600,R&B,Naff,3.0,27.961,-82.444,155
